Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
EP08_1_CKDL220004210-1a-9_HHJWNBBXX_L7_2 - illumina_universal_adapter	7.601460108728245e-05	9.121752130473894e-05	0.0001418939220295939	0.00030912604442161527	0.0003952759256538687	0.0005827786083358321	0.0008108224115976794	0.0009476486935547879	0.0011098131758743236	0.0024527377950829803	0.003086192804143667	0.00392742105617626	0.004735709647737696	0.005650418680821329	0.007378483945538883	0.009180029991307476	0.011463001843962192	0.012595619400162702	0.014655615089628055	0.01580343556604602	0.017113420524783523	0.018580502325768074	0.021147262022481978	0.022454713161183235	0.023975005182928884	0.025112690379201878	0.02644294589822932	0.029394846240452126	0.03260773004640793	0.03432312621094427	0.03586368879297985	0.03757655113747996	0.03924887236140017	0.041438092872713904	0.0439921834692466	0.04693901617139691	0.04971861675115521	0.05296444021758217	0.056770237912018774	0.06195443370617144	0.06898071666667258	0.07919201141273086	0.09203087753637286	0.10997539103304399	0.13557964249927698	0.171392654891532	0.22326501867349352	0.2950101329997069	0.3858551827591182	0.5140614089529287	0.6970361552301263	0.9374500679089108	1.2520897047293902	1.640101168339351	2.1384731636278644	2.749562143228637	3.5087579715878707	4.37498742591807	5.354126434883283	6.494842079919623	7.790827682956882	9.203736411566563	10.707424310614714	12.332776112523096	14.055051598457837	15.85105364598713	17.802059600413543	19.727866714579513	21.634348383329066	23.54577100114929	25.50003291432227	27.395183339869746	29.31343713650768	31.218147665051895
EP08_2_CKDL220004210-1a-10_HHJWNBBXX_L7_1 - illumina_universal_adapter	0.00012229058792068013	0.00015779430699442595	0.00038265119446148296	0.0007455781005486626	0.0009822695610403015	0.0014438179089989974	0.0020473811332526767	0.0022643483053700125	0.0025838817770337252	0.004169714562327706	0.005041528108471909	0.006254571843491558	0.007402525426876008	0.008613596733058226	0.010726068017946105	0.012941105602380359	0.015925390433412442	0.01731398033496339	0.019248933024482537	0.020828848523264228	0.022418626166233066	0.02402221081106392	0.027400981409582068	0.028896082468354255	0.030679158137391267	0.03197898874125785	0.03325515019907527	0.0366398380841057	0.04020598942217973	0.041687283479089905	0.043180412109024666	0.044922066772475636	0.046543403276843365	0.048468493822175364	0.05072297998335823	0.05372896153160204	0.056871040669628545	0.06021036269139808	0.06426173152347997	0.06962673796129046	0.07724623056028379	0.08775335897727514	0.10161756127557289	0.12138918794197445	0.150447009574998	0.19199819546430522	0.25163260893517364	0.33351799212109356	0.43895417562593153	0.5835134851212	0.7847308129716546	1.0563342638858102	1.4060794280524431	1.836656698405808	2.385027418930512	3.055838631967541	3.88303583780907	4.831040365085532	5.8917514485616005	7.1078031375583315	8.4887321255047	10.004263602174989	11.610392680206129	13.332084391393472	15.139071815226654	17.024682224948645	19.069390717126602	21.112901945000242	23.117897554965378	25.123295540413352	27.182643399422716	29.182532391127747	31.204690104407366	33.20055139642636
EP08_2_CKDL220004210-1a-10_HHJWNBBXX_L7_2 - illumina_universal_adapter	9.073172652179492e-05	0.00011834573024581947	0.0003234783293385732	0.0005522800744804908	0.0007140192391497774	0.0009388761266168345	0.001258409598280547	0.001416203905274973	0.0017199579462392428	0.003252535152922605	0.003988251109284116	0.005092811258245098	0.006179619547669207	0.007335462846403377	0.009341422974070018	0.011378941963135542	0.014300109071369853	0.015710395690132536	0.01791754355921707	0.019497459057998757	0.021101043702829614	0.02277366335697053	0.026215551678286445	0.02773234945427036	0.02960418442099174	0.030917822026720335	0.03228668763989698	0.03571279653051346	0.039432797317907047	0.04110738940088539	0.04285496135084866	0.04480569347106725	0.04655918270754281	0.04869532313847985	0.05121214233504094	0.05446270505912612	0.057847392944156556	0.06139381999385628	0.06557931398688344	0.0709956035744671	0.07880247691301633	0.08941808891606634	0.10320733891854172	0.12274227412445166	0.1513898305592897	0.19200608517965495	0.2502538811778099	0.330265456968171	0.43324596657040815	0.5740280748419976	0.7694760483429685	1.0323515016514948	1.370885380306174	1.7868568151183672	2.3161265347813957	2.9641108288828435	3.763411973676596	4.680242263177472	5.702784876220425	6.875068369314578	8.206753698905661	9.66721890729257	11.214246127638948	12.872173159369844	14.611883007987114	16.425347888122417	18.3862182925654	20.3392167335182	22.252202483074882	24.162176333796815	26.119026928269115	28.019473947706256	29.94066894608433	31.829322813502472
EP08_3_CKDL220004210-1a-11_HHJWNBBXX_L7_1 - illumina_universal_adapter	9.978936958814183e-05	0.0001197472435057702	0.00027442076636739006	0.00043408375770841694	0.0005787783436112227	0.000928041137169719	0.0014020406427133927	0.0015417457601367914	0.0017063982199572252	0.0029288179974119627	0.0035450173546187386	0.004236058739016621	0.004947057997332131	0.00579027817035193	0.006957813794533189	0.008479601680752352	0.010542746896987185	0.011400935475445205	0.012698197280091049	0.013915627589066379	0.01495094229854335	0.01594384652594536	0.01787976029595531	0.019112159010368862	0.0204044313465353	0.021175304226603697	0.02210584009801312	0.02457812172955933	0.027217550555165684	0.02841751772446309	0.029565095474726723	0.03085237834241375	0.03211970333618315	0.033534217650095066	0.035108394955347996	0.03718900331126076	0.03942677992427483	0.0418641352764652	0.044825384818993314	0.048637338737260324	0.05365674402754386	0.06078419975037689	0.07052364222217954	0.08371579688173189	0.1031323134693446	0.12990081186136362	0.1691404867176607	0.22368036666605962	0.2933982097288149	0.39158595993506706	0.5340976533781321	0.727347251788288	0.9785545160552365	1.2914914843494094	1.7006054470526337	2.205809088466519	2.8493033329898916	3.5884756250743743	4.4424505974015345	5.4608884297469125	6.635681235831469	7.94710814149035	9.352736212040435	10.88687802221461	12.523041989121461	14.254360109399087	16.181569751646713	18.110650444574112	20.028928938243602	21.983348646843673	23.996965904217674	25.966256723620617	27.98429215533313	29.995364783782634
EP08_3_CKDL220004210-1a-11_HHJWNBBXX_L7_2 - illumina_universal_adapter	7.484202719110637e-05	7.484202719110637e-05	0.00019458927069687657	0.00025945236092916874	0.00037919960443493893	0.000543852064255373	0.0006985255871169928	0.0008132833621433559	0.0009679568850049757	0.0021379872434259387	0.00262446042016813	0.0032705965882513484	0.003946669567211009	0.004769931866313179	0.005927488553535625	0.007269655574496133	0.00931533765105304	0.010158557824072838	0.011732735129325775	0.012962639109499623	0.014092753720085331	0.0151280684295623	0.0170964137446884	0.018358749269978394	0.019698421556699194	0.0205441364639587	0.021561988033757744	0.024079174881618624	0.026868287761607185	0.028185507440170662	0.02947279030785769	0.0308174520630579	0.03223446111120951	0.033776206871346304	0.03555245765001523	0.03783763421358368	0.040277484300013745	0.04295682887345535	0.04614759396603619	0.05007929512780898	0.05527832128335117	0.06260785047960019	0.07240716657315571	0.08537978461961415	0.10450441730118154	0.1305195059528101	0.16894090797848443	0.22224339974399038	0.29022740251015167	0.38557365041738156	0.5237070852697668	0.7101186171288951	0.9522899539796374	1.2534692398020877	1.647739533779076	2.1345744469860244	2.754797810521442	3.4679001298010226	4.289258946678299	5.2679456836482395	6.397019990055989	7.657574275098835	9.007779329779666	10.481286624257848	12.053243616037449	13.713172421311716	15.555436362697437	17.39404302368775	19.217641363492007	21.074334847720174	22.98522393857166	24.85257492747184	26.763888123144074	28.66128818596148
Se17_1_CKDL220004210-1a-22_HHJWNBBXX_L7_1 - illumina_universal_adapter	0.00019210903754308107	0.00026599712890580456	0.00043347680266131114	0.000881731223595167	0.001177283589046061	0.0015270205548296187	0.001857054029583117	0.0021772357588215854	0.0024580105059999347	0.003440722121124157	0.004556432300701282	0.005940602545562968	0.007273051126470749	0.008935533182132027	0.011208823459725153	0.013388522154925496	0.015676590050791167	0.01741049726143641	0.019289717718428346	0.021016236119937318	0.022735365712310017	0.02465645608774083	0.026988856838424134	0.028818818567840916	0.03089507393513345	0.03249351964494703	0.033998373772367835	0.03641205142355014	0.03892178359350398	0.040677857231558034	0.04236743158738565	0.04424665204437758	0.04596578163675028	0.04796076010354382	0.050034552534457585	0.05261078398663788	0.05513036790210675	0.058127761475054565	0.06206845968106649	0.06722092258542707	0.07454569537585173	0.08399598226114405	0.09676138151224392	0.11467924366770438	0.14109916220263552	0.17915645512719564	0.23448632087598173	0.30937190147210203	0.40826864882472863	0.544779360553739	0.7362899045567821	0.9891891378003544	1.3222791165998906	1.7366829399441042	2.254118780820878	2.893647303865416	3.6890107374666954	4.620271611638675	5.664298027912064	6.838862535195977	8.17495379900794	9.657818830439194	11.244851293073618	12.929310130042548	14.702540582911034	16.5730964297225	18.580970831395206	20.59852949890919	22.602340055556947	24.579119885447845	26.60510918418631	28.64012760768931	30.68075906319949	32.672240160335186
Se17_1_CKDL220004210-1a-22_HHJWNBBXX_L7_1 - polya	0.0018324246657955424	0.0025811573249378073	0.0029505977817514246	0.0033939263299277655	0.0038372548781041064	0.004457914845550984	0.004950502121302474	0.006236154911013862	0.007369105645242289	0.009130105156053865	0.0103147775542362	0.011464968843115928	0.012455069267376422	0.0137702772936329	0.01534655657603767	0.016848947767079712	0.018341487212606727	0.01963206587507563	0.020853682318939325	0.021885652661638697	0.022961955859155704	0.023984074456340043	0.025077618208508352	0.026380511552871043	0.0274420371321155	0.028491248029466176	0.029602032336285784	0.030616762124333854	0.031801434522516187	0.03300581041172858	0.033978670281337775	0.035229841961746555	0.0364489954692315	0.0375425392213998	0.03878632209267231	0.03985031060829554	0.05383978923963785	0.06920112343394806	0.07033161123179774	0.07155076473928267	0.07293000911138683	0.07430925348349102	0.07566879436456511	0.07688302199929255	0.07840019080860713	0.07982623097190769	0.08102321805198381	0.08229901909618018	0.0835132467309076	0.0849195834031781	0.0862397173021921	0.08758448056499367	0.08908933469241447	0.09045133850986734	0.09202022898313583	0.09357434183813179	0.09496343795575099	0.09619983201788722	0.09753966940793127	0.09882778513402142	0.1001208267328691	0.10141386833171676	0.10261578128455037	0.10383739772841408	0.1050861064724441	0.10625600125235389	0.10748993237811137	0.10877804810420152	0.10990607296567242	0.11100454259059825	0.11201188356951006	0.11311281613081463	0.1140807501276663	0.11489105619627751
Se17_1_CKDL220004210-1a-22_HHJWNBBXX_L7_2 - illumina_universal_adapter	0.00013792443721041717	0.00014285030996793208	0.00022659014684568536	0.000487661402993975	0.0006994739315671157	0.0009309899511703159	0.001128024861470912	0.0013102821534989632	0.0015516499186171932	0.0024555475696211772	0.003467814421290489	0.004704208483426729	0.00594799135469924	0.007447919609362528	0.009662099413865474	0.01182948342717203	0.014144643623204032	0.015814514488001585	0.01820109983901755	0.019888211258466404	0.021627044341869163	0.023538282971784945	0.025865757849710735	0.027727737752051368	0.02989758470173668	0.03168567651271459	0.033311214522694504	0.03579385439248202	0.03842427044499497	0.04036506431145584	0.04227630294137162	0.044379650608830486	0.04637955494838153	0.04867008578062596	0.05097539423114293	0.05387673328531921	0.05663522202952755	0.059947871458956324	0.06407328989337505	0.06935382548943102	0.0768854849356713	0.08654019554040052	0.09932529828253042	0.11721360520144578	0.1432591574068058	0.1806292910816926	0.23489763125123425	0.3081675255828896	0.4048673336856646	0.537580197518631	0.7234875612600008	0.9687196735565013	1.291110656726715	1.690584159742901	2.190062731482154	2.807725305356084	3.5751417998676023	4.473234309826855	5.478920195492127	6.609331642314055	7.894908080997702	9.320746283515208	10.845720138214078	12.46466733044444	14.168337071167679	15.964128021265584	17.88451399689207	19.8075032962709	21.713554982173022	23.59115728996411	25.513154025982303	27.442155353061686	29.3737033563567	31.253869580918074
Se17_1_CKDL220004210-1a-22_HHJWNBBXX_L7_2 - polya	0.0018274987930380275	0.0025565279611502326	0.003024485873114148	0.00342840743923037	0.0038224772598315616	0.004418507863490864	0.004925872757514899	0.005994787145895632	0.007147441371154119	0.009006958337115994	0.010105427962041814	0.011130009495604914	0.01223586792966701	0.013597871747119879	0.015107651747298195	0.01655093246525006	0.018186322220745007	0.01968132460265078	0.020715757881728906	0.021888115598017455	0.022892993640550495	0.0237722619277669	0.02480669520684503	0.025912553640907127	0.027082448420816918	0.02826465788262049	0.029439478535287795	0.0306142991879551	0.03172262055839595	0.03291960763847207	0.03430377788333376	0.03578153971058823	0.08306499230997375	0.13504772752002847	0.13659937743864567	0.13783330856440315	0.13902044389896423	0.1404415581895073	0.1417419885974912	0.1431212329695954	0.14450047734169957	0.14582800004984983	0.14717030037627266	0.14842147205668144	0.14966279199157517	0.15094598184490782	0.1520986360701663	0.1533719741779839	0.15459605355822637	0.15585215111139267	0.1573545423024347	0.15888156285726432	0.16026080722936847	0.16167206977439652	0.1630562400192582	0.16439607740930223	0.16570882249917995	0.16696738298872502	0.16811264840484724	0.169445096985755	0.17060267708377103	0.17185877463693733	0.17287596736136412	0.1739670481771537	0.17499409264709553	0.1762009314726867	0.1773412710160514	0.17841018540443213	0.17931900892819364	0.18040516387122568	0.18156766984199918	0.18293459953220956	0.18422025232192096	0.1856881624036604
Se17_2_CKDL220004210-1a-23_HHJWNBBXX_L7_1 - illumina_universal_adapter	0.00013043756149587536	0.00020435217967687137	0.00034348557860580507	0.0007087107507942561	0.0009608900363529484	0.0012174172406281699	0.0014826402823364497	0.0019000404791232508	0.002165263520831531	0.0030826743700191877	0.003884865373218821	0.004987062767858968	0.005956648641644973	0.0072131971507219065	0.00894801671861705	0.010802404051216744	0.012587224684351972	0.013948123242625603	0.015198149873627742	0.016365566049015824	0.017578635370927468	0.019154755905669292	0.02080696501795038	0.022289605300286834	0.023776593501339812	0.0249070523676374	0.02625925508847797	0.028098424705569815	0.030074553762232326	0.031337624149384055	0.032713740423165535	0.034259425526891665	0.03568336890655496	0.037213836294773234	0.039139964286195664	0.04190958850862475	0.04479660653640012	0.04846190201443422	0.053262004277482435	0.059907798035697284	0.07014932057248177	0.08383656869211562	0.10287393079243862	0.12927449323920379	0.16717964860990517	0.22155472007881907	0.30028031031965463	0.4082304362136411	0.5480508062997864	0.7365069951490271	0.9952885952787691	1.3382763371915316	1.7722225386540842	2.300579447127352	2.953828146773562	3.7580952811603376	4.741501014586833	5.865237998548665	7.107455767535917	8.492572233060617	10.061625225928726	11.780442278987683	13.606622488913894	15.508678228362257	17.475222298214177	19.54653164350023	21.75398954151632	23.94841672713897	26.117306412180085	28.234208033127665	30.377801527076013	32.521484153358045	34.65123604807233	36.71098210353178
