Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Ch14_1_CKDL220004210-1a-1_HHJWNBBXX_L7_1	31.250560718172842	31.712139499564895	35.950265637301754	36.416041007110834	36.54845119200511	40.16108516171187	40.22493039411176	40.3074661833959	40.31438943011052	40.35358313184561	40.30848818415487	40.27727605535939	40.13939839905969	40.138943656230495	40.11460205530191	40.06245050459748	40.03247346119714	39.981327263709005	39.92611102063416	39.89325329739628	39.87347319159103	39.793035461905276	39.543546491611025	39.633475881787	39.616233074590966	39.52534188070115	39.445454507241536	39.39310019474594	39.305707125637035	39.21340048982682	39.12023568932069	39.0128928033152	38.8888216003186	38.84833456145211	38.737867489861415	38.56659617284431	38.41533630675585	38.291804785225196
Ch14_1_CKDL220004210-1a-1_HHJWNBBXX_L7_2	30.682274805082983	30.972081445292147	34.5945175721998	35.306365959714704	35.5620932324953	38.78213596477251	38.81932069032462	38.97952513544335	39.038343943901594	39.06667440554196	39.00283020933674	38.91965805966878	38.80648088934438	38.79739025574262	38.730755714369224	38.66287132671433	38.578025507593644	38.52341551660462	38.45873757470621	38.38970533751696	38.31762293423351	38.23472031248503	37.82312939001957	37.97386490250288	37.91362969413293	37.84464613854236	37.72777531545774	37.618893866099015	37.51636330275516	37.377681461636655	37.22154724783762	36.995437165643935	36.79373702434999	36.49834973290616	36.07588977352108	35.685257950887895	35.321175987107395	35.08402854501259
Ch14_2_CKDL220004210-1a-3_HHJWNBBXX_L7_1	31.233214250117594	31.70765194380563	35.9358839023954	36.40574612389384	36.538493764684155	40.1482562996701	40.211051106181216	40.29512102813044	40.301957793157854	40.34129507283249	40.300297613253214	40.268082777108205	40.130076415200975	40.13081430245615	40.10383828649024	40.04988212824797	40.019754624010304	39.9697018475036	39.91124561148828	39.87929739145365	39.86311650928086	39.7815099863562	39.53455927372287	39.62205983673177	39.60661024137796	39.51873694052845	39.4409900455044	39.397495919041624	39.31625269408842	39.23193502746467	39.14659441776618	39.04604210239751	38.924045501165516	38.88362533483203	38.7745043414888	38.603267340456355	38.454374625897444	38.33067280404837
Ch14_2_CKDL220004210-1a-3_HHJWNBBXX_L7_2	30.581567630165686	30.86686305801032	34.41342023105097	35.173181290279004	35.433188039328805	38.600510716015734	38.59692460354937	38.78060399138755	38.85101184064289	38.88406200972821	38.8191086364134	38.72814500303184	38.60699807304624	38.59273214761547	38.522038885535856	38.45151105778549	38.36385696613981	38.304668994973994	38.238764544465916	38.16728700112171	38.089485310023534	38.00257306589473	37.57872540761533	37.732834442753195	37.66622549738542	37.595488024836904	37.47165483355131	37.36250699013177	37.2515002729218	37.106328975620194	36.93967536730078	36.70275558248497	36.48722278012282	36.179862185382845	35.73925033241913	35.32793107417699	34.94635234365507	34.7012259002611
Ch14_3_CKDL220004210-1a-8_HHJWNBBXX_L7_1	31.240731265402573	31.70904837118937	35.924973118877595	36.39446533138553	36.54156595206138	40.10776356477053	40.20203149602406	40.28404712291656	40.27181830091532	40.32450758480222	40.272769539177226	40.23647657819997	40.09977990849295	40.09357360483885	40.07888957605689	39.92361725236616	39.96572078732645	39.889409376629864	39.849863105257825	39.790448819578856	39.72672700891589	39.16445706065123	38.91986410881973	39.0109689810386	38.98942992245877	38.89877290580607	38.8197728094048	38.77220939343829	38.69652089312065	38.614562790594206	38.53433213944073	38.43209551140872	38.31859759392326	38.287104615148834	38.182499225082125	38.01629166573973	37.861011709046146	37.73209682642087
Ch14_3_CKDL220004210-1a-8_HHJWNBBXX_L7_2	30.631453805254612	30.9411514760517	34.51742687716748	35.230618525357244	35.53679764879783	38.58050469770787	38.750647396300664	38.86707778099115	38.894934138160316	38.906291947528054	38.78338962672935	38.773070034284245	38.644652859039105	38.64131811676418	38.61265337317919	38.476616770359826	38.39194104197411	38.28086873855235	38.36071903480086	38.171411319486154	37.73188090735839	37.64787164294948	37.21175230312513	37.34796538452982	37.29323559728	37.21930896605934	37.107872750328134	36.993865883591766	36.88672758237983	36.749043407760055	36.584745503128104	36.35532654569543	36.14360361776651	35.83769198559419	35.399909580555615	34.99802246891059	34.6245044109759	34.38280349714133
EP08_1_CKDL220004210-1a-9_HHJWNBBXX_L7_1	31.24944652502038	31.70755535978699	35.936447790055375	36.407237127193355	36.53849447812201	40.13998884409715	40.20484120777877	40.29634190881075	40.29501955881024	40.33604359508319	40.28594367895771	40.253019413977086	40.12042404390481	40.12376591942118	40.09918841237476	40.02972875304483	40.00982643788839	39.94995127717452	39.89790204261875	39.85509733897713	39.82515839035737	39.675079337706066	39.422546457717054	39.52473682858267	39.50678047707878	39.413292044904765	39.339613382644174	39.287731603186955	39.21403627852581	39.12895223348888	39.047794555439	38.94668047024253	38.83414642773689	38.800314791666025	38.69348394224492	38.52499218696592	38.36496362371942	38.234944611454154
EP08_1_CKDL220004210-1a-9_HHJWNBBXX_L7_2	30.69321556002668	31.020887089381162	34.61624038776365	35.3198705562561	35.556697846673586	38.741754886256565	38.792472334866005	38.96642414799415	39.01256637911695	39.046064219871525	38.962182877852996	38.89872680104055	38.773340148971386	38.77919126646964	38.720388387989274	38.641013566528564	38.542511180860984	38.48135275178684	38.42356778989726	38.34779607066338	38.22750327863643	38.141044869341286	37.72689524797762	37.87809004294369	37.83131896836429	37.76011968955028	37.64544223799959	37.53078947599131	37.42958945375452	37.29207667886735	37.13260164381068	36.9020818524211	36.69685736888837	36.389691507917355	35.95750823326814	35.56554155766384	35.200102346058905	34.955278279065915
EP08_2_CKDL220004210-1a-10_HHJWNBBXX_L7_1	31.254568450913958	31.715969852924268	35.95443085822312	36.42099923481596	36.55099748290466	40.166881089405585	40.226724264744604	40.31565899024977	40.318177387389404	40.35714663237165	40.308456934600216	40.276016373841856	40.14749537238608	40.153536164502455	40.131822665866174	40.082194573240756	40.04712817319914	39.993015069316876	39.93895837689936	39.90184344382604	39.88266544723226	39.82217323234971	39.57350124698924	39.67122497337911	39.653448079775444	39.56367102459039	39.4901528659963	39.44381267022801	39.370288310317655	39.285047896686706	39.20404987767588	39.10400309560872	38.99032894471862	38.96037442537724	38.85516292518613	38.691737460096284	38.54143180266149	38.41624280157165
EP08_2_CKDL220004210-1a-10_HHJWNBBXX_L7_2	30.702701718620638	31.01823972008552	34.60788051594162	35.34756657706711	35.57651735893199	38.81941585573214	38.791936884486326	38.97975475372115	39.02917328761717	39.071106367288266	38.99867379407772	38.920109894267156	38.79848564014606	38.79747858898911	38.73692326427347	38.66535654787398	38.56729825021498	38.512822755927274	38.4298483868905	38.376884301703186	38.32157256070613	38.23491846787881	37.82500881182583	37.98225037325257	37.93312906860292	37.86318019356391	37.74582886726134	37.6323868712454	37.53127919071403	37.38832538306441	37.22914692807818	36.9971501401391	36.78878626867628	36.48249661521349	36.049590853168965	35.65489817789785	35.288159553082345	35.03604542692966
