Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
Ch14_1_CKDL220004210-1a-1_HHJWNBBXX_L7_1	0.0002688243256492914	0.0001539630228718669	5.376486512985828e-05	4.3989435106247685e-05	2.1994717553123842e-05	3.665786258853974e-05	3.9101720094442385e-05	2.688243256492914e-05	3.9101720094442385e-05	7.575958268298212e-05	9.775430023610596e-05	0.00015640688037776954	0.0003519154808499815	0.0006745046716291311	0.0013294584832110412	0.003052378024872409	0.006639960843537497	0.012194848954454218	0.021520609196978728	0.036574771433339044	0.058210241933095194	0.0892985532656828	0.1357978300304925	0.19956296007450441	0.292180271833203	0.39625927529458504	0.495343034013902	0.5882511648158031	0.7258330108256045	0.8917000636087231	0.9842367280697271	1.0641093229351433	1.0793932077770585	1.0482120298592466	1.1196117707516984	1.1718174547927906	1.2256751865078732	1.3918208390466649	1.5729546696691572	1.7789156486941151	1.9629674451786552	2.1685398508601743	2.3741293635442346	2.752702442068602	3.436980099863838	3.9229973736352153	4.279394889151023	4.664901191419636	4.9317435486316406	4.904242820117718	4.633292338438292	4.44527416122167	4.289004136864231	4.060156432296496	3.768230321643907	3.415317746931517	2.983617650086332	2.4277573726537627	2.118267258106251	2.0324389824989497	1.7218686829338292	1.4354192569519681	1.2500013441216282	0.9652430675338516	0.7221061281291029	0.8221038895556275	1.1577603864188386	1.1982599930066573	0.991443663854634	1.0130937974994254	0.9414985480065015	0.6585365066855632	0.45281502569618415	0.361742231881216	0.2570718149034056	0.07421750859675755	0.005652642411152827	0.002429194360867233	0.0013807794908349967	0.0005767503713930252	0.0003763540559090079	0.00029815061572012317	0.00018573317044860132	0.0001295244478128404	0.00012219287529513246	0.00010508587275381392	8.797887021249537e-05	5.620872263576093e-05	4.154557760034504e-05	5.865258014166357e-05	4.887715011805298e-05	3.665786258853974e-05	3.9101720094442385e-05	3.665786258853974e-05	3.9101720094442385e-05	4.154557760034504e-05	3.421400508263709e-05	4.3989435106247685e-05	7.087186767117682e-05	0.00012708059030693773	0.0003079260457437338
Ch14_1_CKDL220004210-1a-1_HHJWNBBXX_L7_2	0.0003372558963816939	0.0002077300811046665	7.0872615906298e-05	3.9102132913819585e-05	3.6658249606705856e-05	5.376543275650192e-05	6.842873259918427e-05	6.10970826778431e-05	6.842873259918427e-05	9.286756567032151e-05	0.00013685746519836854	0.0002663832804753959	0.0004105723955951056	0.0007551599418981407	0.001600743566159489	0.0032479209151541396	0.006498285713615392	0.012219416535568621	0.021887418898510515	0.037682236712386505	0.06007309557216245	0.0910151021235293	0.13784968182105672	0.20251483412728585	0.2957709772434384	0.4006893315011377	0.500944756408864	0.5961999960702357	0.7321190100786725	0.8986623258085514	0.9972876805504328	1.080350386392614	1.1013677828337922	1.0676324176623944	1.1274366860707743	1.1875733226089216	1.2526123890611391	1.4130411087566197	1.5867083443267351	1.7883507121133815	1.9835827739854681	2.1929820273888936	2.399150467060314	2.7763711871632393	3.426458810155332	3.8899559426492925	4.251596906669367	4.6009451376546595	4.792032373437882	4.7887771208728065	4.60007267131402	4.435665309594559	4.237571460369842	4.016698174839518	3.760894465200617	3.388458868613021	2.9667814672703905	2.442321665680478	2.1272366786609203	2.006293781558476	1.7132648413856193	1.4553300655029155	1.2716380206070195	1.0034071643514457	0.7735086177679505	0.8497944351995055	1.1465478535324036	1.1856182159632307	1.0088008148102456	1.026533632086663	0.9423051939069883	0.6716744442438287	0.47022514323844455	0.37098881766978464	0.2648876238914423	0.09062652467769823	0.020499293180069916	0.0118772728725727	0.0077373345503220494	0.005119935528403252	0.0037293659266555428	0.0027493687205029397	0.0021897194431738966	0.001813361413878383	0.0013930134850548225	0.0010264309889877641	0.0008382519743400074	0.0007502721752839132	0.0007136139256772074	0.0006256341266211134	0.0005205471444152232	0.00046678171165872125	0.0004838888948085173	0.0004350112286662429	0.00035925084614571743	0.00039346521244530957	0.0004032407456737644	0.0003665824960670586	0.00037391414598839974	0.0005376543275650192	0.0016569528822231048
Ch14_2_CKDL220004210-1a-3_HHJWNBBXX_L7_1	0.0011996977923900139	0.0006911753717402675	0.00014736772190257954	0.00012038489958238895	0.00013076290816707762	0.00010585568756382475	7.472166180975865e-05	7.679726352669639e-05	9.34020772621983e-05	0.00013491411160095312	0.00017435054422277018	0.00024284540088171562	0.00046078358116017834	0.0008800551279816019	0.0016106669323436866	0.00319642664408412	0.006720798359444403	0.013267246174666035	0.024004333856384966	0.03930359411193305	0.061686883027389644	0.09287279882437918	0.13495977483872573	0.20377012295864574	0.2978592243891504	0.4245331971738607	0.5195749997924398	0.5934166064742169	0.7356741969496957	0.9331407174940015	1.0429317459131402	1.1225289961559854	1.1663698556211446	1.127678564015708	1.2130252310144711	1.279467317575365	1.340014695260156	1.5472884339169926	1.7504379519622737	1.9633760077046334	2.198460733766719	2.4292572666816112	2.625808446868747	2.982330402583709	3.634245767848099	4.095043878220296	4.3802647637550125	4.689234684134931	4.944095743355999	4.925722516957666	4.688277831743423	4.539619085572907	4.400306773933763	4.113581077154267	3.6855857763165543	3.3156326018912887	2.9792211512117364	2.525104402766362	2.1841100234958115	1.9361607179921458	1.5723181150215446	1.2710216941891455	1.0537248748412165	0.8271272841996895	0.6354122560130182	0.6714945162602639	0.8538382026949614	0.8561213645835928	0.7152232932327082	0.7187269089308991	0.6673101031989174	0.46374131360681464	0.30740284108363014	0.24112057585494034	0.17025745763696895	0.04847775370079786	0.004659725854525227	0.0020756017169377403	0.0009942132224131776	0.0006683437528539523	0.0004690859880279293	0.00031341585925759877	0.0003009622489559723	0.0002677526214849685	0.00015774573048726826	0.00012453610301626443	0.00012038489958238895	0.00010585568756382475	7.472166180975865e-05	6.641925494200769e-05	6.434365322506995e-05	4.1512034338754806e-05	3.1134025754066106e-05	3.9436432621817066e-05	5.189004292344351e-05	4.7738839489568026e-05	4.3587636055692546e-05	4.7738839489568026e-05	7.057045837588317e-05	0.0001639725356380815	0.0003736083090487932
Ch14_2_CKDL220004210-1a-3_HHJWNBBXX_L7_2	0.001149897146474189	0.0007326961962191132	0.00024077268770939702	0.000168125756072941	0.00015152074312746534	0.00012453759709106743	0.00012868885032743632	0.00014321823665472752	0.00014736948989109644	0.0001785038891638633	0.00024077268770939702	0.00037776404450957116	0.0006164611056007838	0.001073098961601364	0.0018888202225478556	0.003626119701968246	0.007308281322627472	0.01395236212743592	0.024494469721194775	0.04027130764601483	0.0641929044205907	0.09601018485074024	0.13723420511450174	0.20659126856113538	0.3017400683653291	0.42625690919021464	0.5230931934349923	0.600181966034363	0.7411170134090876	0.9348165650446794	1.0473445865229314	1.1320218500383845	1.1808571931110285	1.1471490168317129	1.2242045794051926	1.293356155816626	1.3667772961816649	1.5688416230885398	1.7666986548403552	1.9699792989454863	2.212358521657358	2.4558689608761406	2.649861175864896	3.0035334222172	3.6151292590249593	4.055394572261301	4.343304740469667	4.606697607064039	4.793883842371767	4.809409529475786	4.652979929396315	4.511220858254171	4.324966579298007	4.0674539629129525	3.6996570774239035	3.306481505274313	2.9577139646207784	2.5269280381496855	2.1897009814932566	1.9312460306235462	1.5897058218545301	1.3072130391196255	1.0926492887180437	0.87162826390729	0.6867729572917822	0.7045423967700593	0.8554093175127965	0.8544752855346135	0.7324761797975857	0.7316791391762029	0.670365128875034	0.4761736537309326	0.3266558902900153	0.2551671583065062	0.18055668388924773	0.06341454443877152	0.017530742417185923	0.0104694606621224	0.006961651677390669	0.004832058767133415	0.0034995064782589944	0.002698314603639794	0.0021731810692391263	0.0017020138269112546	0.001340854795347159	0.00112706525367416	0.0009527126177466657	0.000821948140801045	0.0006787299041463174	0.0006040073458916769	0.0005479654272006967	0.0004628647358551339	0.00046494036247331835	0.0004753184955642406	0.00043173033658236703	0.0003819152977459401	0.000359083404945911	0.0003985203106914157	0.00045871348261876496	0.0006434442516371816	0.0018286270506205067
Ch14_3_CKDL220004210-1a-8_HHJWNBBXX_L7_1	0.0015918485096108224	0.000887381389674356	0.00016313975409055012	0.00011123165051628418	6.921080476568794e-05	7.909806258935764e-05	6.921080476568794e-05	5.932354694201823e-05	0.00010628802160444932	0.00014830886735504558	0.00019032971310564182	0.00030156136362192597	0.0004745883755361458	0.0008651350595710992	0.001792065480540134	0.0036434545080222865	0.007267134500397233	0.013807555550754741	0.024562420248451462	0.03931173710691075	0.06025789280635502	0.08936597983923862	0.13065516851088332	0.1916076411793511	0.27943615242700914	0.376726769411919	0.4605336385397994	0.5351354706338433	0.6572900692308264	0.8036956394548156	0.8763546253865084	0.9259293361143882	0.9201452902875416	0.8748072695371041	0.908186651949813	0.9365062301712589	0.9657824005871449	1.0690202031529923	1.195465871645448	1.3963650633645928	1.5761450723723789	1.744554734882945	1.9531882340346554	2.353041299496138	3.0741165407619135	3.6070891737468287	4.08823774484898	4.72933001395018	5.238022013534618	5.225969446247564	4.7930286724791715	4.5666969818230925	4.442663804239612	4.110916642482023	3.7231235597509604	3.3891196313951184	2.9124771780461054	2.30514247896937	2.095755076408605	2.1218623806920047	1.8375295638278233	1.5838966825061362	1.4391249816375085	1.1392666981757096	0.8860095326513218	1.1065843674395692	1.6081847313499806	1.6599222797267883	1.386331968488024	1.4532909502843712	1.3799991798519635	0.9836783372479871	0.6818796794382931	0.5494991844371794	0.38511610767530274	0.10744235895536276	0.00677029979475783	0.0024792298992851783	0.0011839991243844472	0.0005264964791104117	0.00032380769372518283	0.00019527334201747666	0.00015078068181096298	0.00012111890833995389	7.909806258935764e-05	6.921080476568794e-05	4.943628911834853e-05	3.460540238284397e-05	2.9661773471009114e-05	3.460540238284397e-05	2.2246330103256833e-05	1.977451564733941e-05	2.7189959015091684e-05	2.9661773471009114e-05	2.9661773471009114e-05	2.7189959015091684e-05	2.7189959015091684e-05	3.460540238284397e-05	8.156987704527506e-05	0.00021504785766481607	0.0004325675297855496
Ch14_3_CKDL220004210-1a-8_HHJWNBBXX_L7_2	0.0015028805746580274	0.0009071663995057499	0.0002471843050424387	0.00016561348437843393	0.00012853583862206813	0.00011864846642037058	0.0001310076816724925	0.00014831058302546324	0.00017302901352970709	0.00020269113013479973	0.0002521279911432875	0.00041279778942087265	0.0006352636639590675	0.0009912090632201791	0.0019107346779780512	0.0039846109972841125	0.007761587178332576	0.014494887647688604	0.024923593477429097	0.039989476869765735	0.06123249604511291	0.09088472527800386	0.1343520853197167	0.19637557114096543	0.2820422357395234	0.3780782819346117	0.46464469740352415	0.5448090393718374	0.666369336905608	0.8119979702213608	0.8849568896976869	0.9385884683627449	0.9380446628916514	0.8899920339914014	0.9181858758245419	0.9490839139548467	0.9887248609545027	1.0971052913434103	1.2306441402995374	1.4147049893632886	1.5991712206873094	1.7846756260925083	1.9797608951611523	2.3647479784217	3.0300989159905334	3.5320214784375072	4.017217078962259	4.57794231573578	4.955516341688105	5.007652455307656	4.74172416441385	4.569884107391396	4.373409662528414	4.083633029884113	3.801627871790346	3.428194182947482	2.9486418001068477	2.3785383908000175	2.1514872474032853	2.1263486035804697	1.8595032589149554	1.6311272076431955	1.4781794470551364	1.1883533775498267	0.9493409856320909	1.138427091617355	1.585341258820185	1.6354306863939845	1.400862668280912	1.461257209531931	1.3739418256187401	0.9977149541288963	0.706400835107231	0.5602135652620822	0.39234576002166127	0.12856797258172364	0.025932105442002244	0.014292196517553805	0.00905436109370453	0.00635016479654025	0.004609987289041482	0.003280135727913161	0.0025459983419371186	0.0018934317766250803	0.0013743447360359592	0.0012087312516575251	0.001092554628287579	0.0008972790273040524	0.0007242500137743454	0.000689644211068404	0.0006426791931103406	0.0005611083724463359	0.0005487491571942139	0.0005215588836395456	0.0004795375517823311	0.00043998806297554095	0.0003658327714628093	0.00034111434095856536	0.0004548191212780872	0.000689644211068404	0.001809389112910651
EP08_1_CKDL220004210-1a-9_HHJWNBBXX_L7_1	0.0005168990647395554	0.00031926118704501955	0.00011148803357127666	0.00011402185251607841	9.881893884726796e-05	6.587929256484531e-05	4.560874100643137e-05	4.054110311682788e-05	6.587929256484531e-05	8.868366306806098e-05	0.00013175858512969063	0.00019510405874973417	0.0003015244544314074	0.0005929136330836077	0.0010768730515407405	0.0020194536990069886	0.0042441467325429185	0.008435083267245002	0.014969802325888695	0.02470473471181699	0.0379540739741853	0.057170556851561714	0.08195637376961236	0.12154222714424999	0.17747881416969324	0.25218593193822786	0.31639543781844875	0.36065618714624564	0.43922991262454764	0.5572121241513511	0.6201167132749992	0.6575842940117825	0.6689358028844944	0.6425258080228259	0.6789367862596268	0.6996355532197124	0.7280295283151607	0.8352936857054528	0.9703056943602689	1.1530979268572115	1.2878616212554368	1.4226835934893929	1.5741603576475305	1.894792340741688	2.489811577368426	2.964332520256172	3.540657240708163	4.271968064556842	4.794527680819084	4.872556635224254	4.526148112004629	4.310801373704874	4.108387247299386	3.834301518221237	3.692293635459823	3.418886969858881	2.908821614813456	2.2634477942966726	2.1731374194660487	2.4013508903675076	2.175351977223806	1.9587256603569254	1.8694896247588977	1.5543129538528984	1.2483011060702474	1.640665503491742	2.5163178573499967	2.6762727796974413	2.304011701784004	2.475791957146838	2.3038343344578673	1.61391597689147	1.0957018601195623	0.8684335036845148	0.6375772596236281	0.1785860930485716	0.01039625913052155	0.0030887252937133237	0.0013707960491377426	0.0006233194604212286	0.00031926118704501955	0.0002027055155841394	0.00017483350719132022	0.00011655567146088015	8.108220623365576e-05	7.348074939925053e-05	7.09469304544488e-05	5.827783573044008e-05	3.800728417202614e-05	3.2939646282422656e-05	2.5338189448017424e-05	2.027055155841394e-05	2.027055155841394e-05	2.5338189448017424e-05	1.77367326136122e-05	1.77367326136122e-05	3.2939646282422656e-05	4.3074922061629626e-05	7.601456834405228e-05	0.0001545629556329063	0.00031926118704501955
EP08_1_CKDL220004210-1a-9_HHJWNBBXX_L7_2	0.0005726489870498219	0.0003648736908636033	0.00011402302839487603	6.587997196148392e-05	5.067690150883379e-05	5.321074658427548e-05	7.094766211236732e-05	7.3481507187809e-05	9.62861128667842e-05	0.0001241584086966428	0.00015709839467738476	0.00028379064844946927	0.0003699413810144867	0.0005751828321252636	0.0011224933684206686	0.0023488743849344467	0.004391153515740448	0.0083692902841839	0.015289221185215156	0.024674583344651176	0.03833707599143277	0.0579338338048988	0.08297329084041356	0.12258235705971807	0.17891226693186227	0.25408638263006633	0.3193556979283688	0.3649953154272245	0.4432632559625429	0.5625136067480551	0.6258394628734939	0.6648834816409748	0.6811887747014421	0.6528705221383058	0.682519043366049	0.7073456574152267	0.7423862009635098	0.848539106554064	0.9813556638734909	1.147515088540655	1.292922322039952	1.4362771410281412	1.583468201460549	1.90969315338844	2.478516034374345	2.9425897599414905	3.5160267728097745	4.188073434479024	4.607505877507037	4.71767239369709	4.496771780020084	4.3165165751982375	4.064208951811132	3.810502645942382	3.713757907116942	3.404872057040299	2.9161769588750865	2.335310712245607	2.2155637278253084	2.3655014763194946	2.164912164767229	1.9947720694865456	1.8941176077097	1.5901778232203185	1.3124988090928147	1.666492169202471	2.4636220930208985	2.6195726558791086	2.318339017930299	2.4907291676379737	2.3066985336537194	1.6435000589879134	1.1340831757957388	0.8921415126122646	0.6535926679848066	0.21248318033638922	0.038752626583805204	0.02053934818153034	0.013074640589279119	0.008655614777708813	0.0061014989416635895	0.0044722365581545825	0.003362412415111122	0.002343806694783563	0.001781293088035508	0.0015709839467738474	0.0013378701998332122	0.0010667487767609513	0.0008336350298203158	0.0007804242832360405	0.0007500181423307402	0.0006587997196148393	0.000580250522276147	0.0005321074658427549	0.0004890320995602461	0.00044849057835317905	0.00045862595865494584	0.0004788967192584794	0.0004763628741830376	0.000595453592728797	0.0016343300736598898
EP08_2_CKDL220004210-1a-10_HHJWNBBXX_L7_1	0.0003905407634515701	0.00023077408749410958	6.311769914368809e-05	5.7200414848967334e-05	5.1283130554246576e-05	3.944856196480506e-05	5.1283130554246576e-05	5.325555865248683e-05	3.35312776700843e-05	5.1283130554246576e-05	0.00010453868920673341	0.00014990453546625922	0.00020907737841346683	0.0004122374725322129	0.001005938330102529	0.002272237169172771	0.004201271849251739	0.0076313243120915385	0.013461821770489726	0.0229275042139447	0.03745049230128768	0.05740751979928257	0.08186957307365818	0.12372449731831633	0.1880848261638958	0.2798204845849517	0.35244528716215784	0.3974896276416705	0.49089198780573945	0.6397787503733067	0.7124291945157899	0.7571993674896472	0.7678011685176885	0.7235241025683913	0.7624302468061803	0.7774719834833606	0.7996164337423037	0.9166110063894244	1.0666417772539711	1.2643047142629216	1.411240745441329	1.541884520528272	1.6783469585050244	2.0256994363175256	2.6754567004398297	3.1959508891439588	3.7577891432153017	4.402863863032383	4.842342540029393	4.86311418033196	4.510274407550155	4.302526445674902	4.0697976819354365	3.813604913539305	3.7102141774857467	3.4319519110984054	2.915138273225592	2.264921433356398	2.141242301884341	2.346096711739476	2.1046438985214935	1.883639247397968	1.802978772748531	1.4928262888688406	1.1885220543004327	1.5122645677769984	2.279712671665102	2.39573483725979	2.0373998797962867	2.187984902956439	2.051554023829259	1.4324463199255102	0.9685746246375639	0.7728643914458713	0.5647101093823809	0.1586798680753301	0.008950878709814269	0.00249512154427392	0.0011440082969793467	0.0005187485898371866	0.0002682502213606744	0.00018146338503810327	0.00010256626110849315	7.495226773312961e-05	7.692469583136986e-05	6.311769914368809e-05	4.931070245600632e-05	3.944856196480506e-05	3.1558849571844046e-05	2.169670908064278e-05	2.5641565277123288e-05	2.5641565277123288e-05	2.3669137178883036e-05	3.1558849571844046e-05	3.7476133866564804e-05	2.9586421473603794e-05	1.5779424785922023e-05	1.972428098240253e-05	4.733827435776607e-05	0.00011045597350145416	0.00023077408749410958
