Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
Ch14_1_R1_p	31.74586855264157	31.77765294066254	36.14896073101566	36.54178427983183	36.69296171451621	40.321839274618334	40.375136818439024	40.44736526777425	40.453919029204535	40.48982040194103	40.455406048140496	40.42925206804566	40.32338611398482	40.340777202220615	40.32599489510384	40.29856428193325	40.28184923076414	40.25122439206732	40.2187216375828	40.203003150754135	40.19646864001142	40.17995376790177	39.96297249901925	40.06466370805565	40.069558250056296	40.006497012591076	39.96259331177407	39.94005444984198	39.87793649468705	39.81613836997657	39.74885833378091	39.66814593619661	39.570135135713585	39.545709847834694	39.462604245848574	39.33345046434131	39.26507513287264	39.62869627082194
Ch14_1_R2_p	31.361747340384273	31.261383283920154	35.06725455557942	35.75677611053093	36.028992444723514	39.3274934841558	39.34372680567679	39.52405799917858	39.5868041294775	39.62464207765613	39.58554485889279	39.53024147816579	39.43805168297397	39.43365131415106	39.37569408770491	39.36384865622015	39.33066350903819	39.33132689843256	39.31036099254837	39.2985620226075	39.3011641850774	39.26495868260431	38.93436851585586	39.14763966008259	39.14678863945882	39.13915182239788	39.07741593885737	39.02710653739416	38.98698944601091	38.92905080079258	38.84718909894893	38.71290682338204	38.62548024276559	38.47608705465949	38.21758273028654	37.978144585641	37.7881854029733	38.49820470609911
Ch14_2_R1_p	31.743455975424286	31.78118010744026	36.1524630327183	36.545212426289666	36.695296574789566	40.32750098206316	40.37902130827426	40.45038674473522	40.45701000804008	40.492234587102445	40.46329856102294	40.436421019557066	40.334010753793265	40.35231997787027	40.33673073659381	40.30996833256098	40.29498198365654	40.26651653188113	40.23313796424524	40.22015635599302	40.21723519686698	40.20409279261145	39.99175686922992	40.09088703367455	40.098958416233316	40.03993690319273	39.998955345944424	39.98513470065055	39.929652089849085	39.87760455871035	39.81908965905572	39.747117932895776	39.65421147351314	39.6343038626778	39.55716521187715	39.43270221698715	39.371330278516396	39.70781444102899
Ch14_2_R2_p	31.30099820523025	31.200471739145886	34.94830709055052	35.68610544905631	35.96328084486079	39.22245757048933	39.199274819011066	39.402586725366476	39.4802476129074	39.523150558905016	39.48508003951014	39.42527761025498	39.327176082561934	39.31850967440676	39.2582230146666	39.24838991582061	39.217278007060564	39.218417623634174	39.20069319255204	39.19037405969796	39.194974463036814	39.15857138992875	38.82131290503902	39.04395466436827	39.04180520998692	39.037022378666634	38.97362691295751	38.925812818995496	38.880194601130626	38.82080860212443	38.733648014277094	38.59361440078214	38.498826204640864	38.341623817709845	38.07200643547244	37.81838482882661	37.616106066985175	38.37274108397766
Ch14_3_R1_p	31.742564198347367	31.776457546986745	36.1412008191658	36.53810616567577	36.687717540810034	40.31218131908884	40.36264316832596	40.442610372387236	40.442027423142946	40.47848820130373	40.437459426493675	40.41138252465761	40.31139204403826	40.323209572005354	40.31590732566618	40.28810619879654	40.270359124671316	40.23961458093265	40.20889673687162	40.190937996173815	40.18429526484097	40.166915475726476	39.9506873284965	40.05774438672306	40.06226783459505	40.00214663459206	39.96168151379756	39.944879939958234	39.892600042893136	39.83957261964543	39.78236248374501	39.705339840871495	39.61497405384829	39.59704451482327	39.51814605017436	39.39258227935057	39.32075329767407	39.67057368072434
Ch14_3_R2_p	31.324634718322695	31.25183136584424	35.07065089999559	35.76722879149153	36.02842105861141	39.33780767230225	39.328420225068314	39.520035110746285	39.57063154799199	39.6119000328055	39.57145096863282	39.515855194770616	39.42126575482716	39.41587874103563	39.361761451901295	39.3492059276261	39.3111205721694	39.31300412467745	39.289603424180356	39.28254395979059	39.28310503837795	39.249166480721854	38.920629210310565	39.129759662632225	39.13383240151241	39.12384372133673	39.0630452384866	39.00858630267201	38.962666247021566	38.89977540019275	38.811023198365184	38.67002024298212	38.570837021027764	38.41164772961963	38.146177931021924	37.890768608289	37.69533250611837	38.4421382950819
EP08_1_R1_p	31.74296084011928	31.7728587354451	36.13488986349931	36.53373425551702	36.68181035585176	40.30521153167208	40.35519749031444	40.43810113898565	40.438059184853515	40.473907291352006	40.43428404583133	40.40659534889056	40.30678407875736	40.32592643220786	40.313101372997664	40.28251086607421	40.26265582450684	40.22708785043183	40.19580506041934	40.173586125202576	40.1648922475034	40.14430476141432	39.923522150533714	40.03715483432259	40.04145457236731	39.97424883262828	39.93674419696812	39.91485073393491	39.864433508139065	39.80732798887534	39.750224024142106	39.67525313977738	39.58631610962813	39.56578785467133	39.48579468680905	39.361407071268246	39.285547879851244	39.6435907166837
EP08_1_R2_p	31.372911321497806	31.310449850260923	35.097644047122884	35.77895844140505	36.02514799718408	39.31658710251381	39.32452508984557	39.524376412898334	39.57941518913773	39.62324214310628	39.57314434218257	39.52893379999074	39.426123521037184	39.43531063689134	39.37999929438126	39.36577007335542	39.31673377214567	39.31895158425458	39.283899301183	39.28262083241559	39.28657367977779	39.24529909773993	38.914098259759335	39.1251304091348	39.134553980303444	39.12195203205909	39.059439119682466	38.999759483255204	38.95699657848904	38.89536401126446	38.80617282693622	38.66304400039162	38.5697382650164	38.40497572796522	38.13556334711094	37.89350841312391	37.70317049360335	38.449566758707256
EP08_2_R1_p	31.74658779540486	31.778482463576253	36.1482417727242	36.54246183686758	36.69234307148477	40.32261480807872	40.37239116565658	40.45056804455619	40.45261624111727	40.4882913760069	40.44961361209805	40.422227098162736	40.323961494233615	40.34532473948819	40.333100183382975	40.303050593602755	40.2831908565346	40.248882956397715	40.216557959066954	40.19577361110684	40.18813954455811	40.16897953737846	39.95236705432147	40.061086444449494	40.06397715604924	40.00021845578711	39.96044413463928	39.941736540259946	39.89107824081888	39.833513857820435	39.77463850561013	39.69937734553597	39.60786943462343	39.58929278041859	39.507655094986234	39.383238651604955	39.309078962336606	39.65692496785348
